Frame,Right Hip Abduction/Adduction,Right Hip Internal/External Rotation,Right Hip Flexion/Extension,Right Knee Abduction/Adduction,Right Knee Internal/External Rotation,Right Knee Flexion/Extension,Right Ankle Abduction/Adduction,Right Ankle Internal/External Rotation,Right Ankle Dorsiflexion/Plantarflexion,Right Ball Foot Abduction/Adduction,Right Ball Foot Internal/External Rotation,Right Ball Foot Flexion/Extension,Left Hip Abduction/Adduction,Left Hip Internal/External Rotation,Left Hip Flexion/Extension,Left Knee Abduction/Adduction,Left Knee Internal/External Rotation,Left Knee Flexion/Extension,Left Ankle Abduction/Adduction,Left Ankle Internal/External Rotation,Left Ankle Dorsiflexion/Plantarflexion,Left Ball Foot Abduction/Adduction,Left Ball Foot Internal/External Rotation,Left Ball Foot Flexion/Extension,Pelvis x,Pelvis y,Pelvis z,L5 x,L5 y,L5 z,L3 x,L3 y,L3 z,Time (s)
1855,1.05611114520638,-6.94223131344984,31.6853926669791,3.4421529064254,-0.692624046471888,72.700712780551,6.96609488593643,5.50713917166302,-2.55007210973315,0,0,0,4.10117850961651,6.50854708841068,57.2033361691268,-15.9008447085349,-3.4815575434502,78.6386481612192,-1.41602306810887,10.4337469770995,21.8610485269742,0,0,0,1.57131199596678,3.95450738625121,-1.99953860833365,0.274498983393872,23.0876174985124,-1.99632412130963,-0.351696988294361,25.7639295483696,-2.11500720477487,7.729166666666667
1856,1.00866234277466,-6.79702255590762,32.1909539723604,3.37692938121107,-0.763468075014016,74.0680691538658,7.03383950046912,5.41489160348881,-2.2912246772602,0,0,0,4.05922273447655,6.13686694197041,56.4620278242898,-15.4396144161323,-3.72786628311795,77.1323197138297,-1.37263088957376,10.3449213354793,21.5696568125194,0,0,0,1.47636382404305,3.92547920064668,-2.06855138921717,0.237502671975825,23.0723385366325,-2.05357883982473,-0.357977184047927,25.7549472746621,-2.15850069573967,7.733333333333333
1857,0.96026446174348,-6.65474624511391,32.7062100485598,3.30640544241126,-0.82704370658093,75.426535434359,7.10555321941735,5.32305704701449,-2.03377918523992,0,0,0,4.01320607294018,5.76623519551638,55.7043253671139,-14.9691058498699,-3.95409017143731,75.6209885081644,-1.33461000688732,10.2491614600901,21.2506138978415,0,0,0,1.3809359900815,3.89739665694946,-2.14048253209716,0.200107376359649,23.0573041759686,-2.1125463149702,-0.364450497447811,25.7458950667422,-2.20305889000638,7.7375
1858,0.911392606173782,-6.51500949175688,33.2304056039398,3.23039762144038,-0.883455012995743,76.7725250838288,7.18041374494383,5.23233824144323,-1.77466873126388,0,0,0,3.9630077131776,5.39983853150093,54.9333399732947,-14.4922791899358,-4.16231416843503,74.1091670118983,-1.30530029835266,10.1485190600767,20.9022249626801,0,0,0,1.28587468127913,3.87055701635762,-2.21505155862678,0.162591848915103,23.0426948283567,-2.17293426899292,-0.371119748738801,25.7368984348425,-2.24845451049563,7.741666666666666
1859,0.862515678378257,-6.37739050583527,33.7627848295656,3.14870328796523,-0.932816945941733,78.1024544212709,7.25762828172068,5.14347055128716,-1.51081608436356,0,0,0,3.90860697557799,5.04088768809942,54.1521596952707,-14.0120660102452,-4.35500156974506,72.6012643316191,-1.28808420394483,10.0450482755414,20.5228192814065,0,0,0,1.19202474748704,3.84526066809262,-2.29197984935728,0.125234069747975,23.028691780211,-2.2344510783643,-0.377988072560355,25.7280829239018,-2.29446044233563,7.745833333333334
1860,0.814095179275381,-6.24143785169333,34.302591519967,3.06109854614917,-0.975255264582615,79.4127425296522,7.33643178319921,5.05722348134057,-1.23913382184587,0,0,0,3.85008671248292,4.69261626722495,53.3638473669027,-13.5313500023768,-4.53498325564216,71.1016031978019,-1.28637547936336,9.94082670052155,20.1107494907047,0,0,0,1.10022967509049,3.82181128812885,-2.37099052510132,0.088311243644052,23.015477219323,-2.29680576317363,-0.385058925100482,25.7195741165846,-2.34084973778402,7.75
1861,0.766584064658663,-6.10666992349089,34.8490691788293,2.96733649060879,-1.01090668087183,80.6998111465223,7.41608442476469,4.97440168325822,-0.956524659789265,0,0,0,3.78763552173288,4.35827902023484,52.5714390027195,-13.0529497801865,-4.70544287318315,69.6144382590618,-1.30360600738476,9.83797913408645,19.664389118054,0,0,0,1.01133157684964,3.8005159569685,-2.45180828254182,0.0520998105554077,23.0032342485913,-2.35970796315498,-0.392336085768774,25.7114976363934,-2.38739561883991,7.754166666666666
1862,0.718773732645366,-5.97591164319225,35.4062659923102,2.86988761256263,-1.0381007645455,81.9727021149134,7.50209803021206,4.892430910138,-0.673333290466286,0,0,0,3.71993188054547,4.02961294428609,51.7635398771935,-12.5655633816452,-4.86470509211843,68.1231728875545,-1.34115122594047,9.73172503824677,19.1865460996866,0,0,0,0.923740140372027,3.78107299300928,-2.5360308263067,0.0159018085768239,22.9918334020216,-2.42452265313694,-0.400030744314276,25.7038039295735,-2.43521102206354,7.758333333333334
1863,0.669372418083768,-5.85158981654488,35.9775763106876,2.77100605165579,-1.05591919998332,83.2410925967885,7.59887877301214,4.80883951986077,-0.399516848860032,0,0,0,3.64567268509079,3.69782211666052,50.9296566451673,-12.059160501918,-5.00832767101906,66.6124582813179,-1.39652564157289,9.61676135477876,18.680893520781,0,0,0,0.835522210286486,3.76294497281731,-2.62498130661237,-0.0210295445390899,22.98098938229,-2.49243638779696,-0.408273166730325,25.6963234344946,-2.48525152952081,7.7625
1864,0.61869804628634,-5.73258332382565,36.5612645325985,2.6700588942707,-1.06558016390729,84.5023583782379,7.70406151364593,4.72464453878635,-0.131377329572205,0,0,0,3.56523779261436,3.3653849822086,50.0741367880449,-11.5384748629127,-5.13587250976972,65.0882687026231,-1.46738595133303,9.49451157188668,18.1471082556234,0,0,0,0.747004103297953,3.74609018285806,-2.71797377483781,-0.0584917665179217,22.970652976566,-2.56289171007732,-0.416946038431745,25.6890019798141,-2.53705449573746,7.766666666666667
1865,0.567062804197543,-5.61774384950814,37.1555977155112,2.56635896519727,-1.06822718927048,85.7538733747906,7.81530340671753,4.64090924153201,0.134801205366654,0,0,0,3.47912502101639,3.03478915677927,49.2012984475595,-11.0083148945823,-5.24726886646875,63.5564390926512,-1.55139911781102,9.36643525575841,17.5848524579948,0,0,0,0.658511537126953,3.73046997952526,-2.81432242027703,-0.0962825624562535,22.9607760200193,-2.63533126094473,-0.425932097154466,25.6817856679565,-2.59015731430257,7.770833333333333
1866,0.514771444129802,-5.50589461690537,37.7588458228701,2.45916947426171,-1.06492867244548,86.9930089549147,7.93028372158111,4.55874609610471,0.402753865601319,0,0,0,3.38795670589353,2.70852825153879,48.3154271844091,-10.4735471742537,-5.34281086304612,62.0226808702771,-1.64623537049994,9.23401983681167,16.9937687254667,0,0,0,0.570369715092252,3.71604890239242,-2.91334153474031,-0.134199786585791,22.9513114520531,-2.7091977557462,-0.435114117983268,25.6746209028477,-2.64409740862175,7.775
1867,0.462119728667702,-5.39582939148088,38.3692818949416,2.34770882566061,-1.05667848922887,88.2171335402149,8.0467022871709,4.47931736484344,0.67623530132929,0,0,0,3.29248433921873,2.38909820335081,47.4207733017175,-9.93907934086984,-5.42315088657931,60.4925999052698,-1.74956056858103,9.09877135928978,16.373476309967,0,0,0,0.482903404657101,3.70279474839056,-3.01434547986957,-0.172041410144618,22.9422133544094,-2.78393396458023,-0.444374903794583,25.6674544091198,-2.69841222602824,7.779166666666667
1868,0.409393041988525,-5.2863117589061,38.9851821369143,2.2311554814231,-1.04439772928412,89.4236124584012,8.16227648455064,4.40383336182368,0.959019157704313,0,0,0,3.1935912415984,2.0789932754829,46.5215498591668,-9.40984308473477,-5.48928916050992,58.9717157238978,-1.85902796360958,8.96220412547693,15.7235684011652,0,0,0,0.39643701061548,3.69067860701912,-3.11664865676247,-0.209605495117765,22.9334369711659,-2.8589826965166,-0.453597281058561,25.6602332427896,-2.75263923521389,7.783333333333333
1869,0.356865194660839,-5.17607468249721,39.6048259170389,2.10865277638178,-1.02893755176673,90.6098080263851,8.27473671721943,4.33354835758382,1.25489656719807,0,0,0,3.09229322782586,1.7807019033582,45.6219315042497,-8.89077778318619,-5.54255971224021,57.4654810224603,-1.97226941298011,8.82582914763875,15.0436105057096,0,0,0,0.311294643621437,3.67967485667782,-3.21956547750029,-0.24669017359983,22.9249387106331,-2.93378678749387,-0.462664100940804,25.6529047934105,-2.80631592693928,7.7875
1870,0.304797450427528,-5.06382034320383,40.2264956668707,1.97931358954869,-1.01108315830865,91.7730798414168,8.38182030231227,4.26975410981089,1.56767363216471,0,0,0,2.98973723456968,1.49670256569196,44.7260542433894,-8.38681531821896,-5.58461290829957,55.979300607549,-2.08688611076156,8.69114130444842,14.3331399413362,0,0,0,0.227800184778211,3.66976112218926,-3.32241033818182,-0.283093632528779,22.9166761291598,-3.00778909172321,-0.471458245642411,25.6454167776991,-2.85897981798191,7.791666666666667
1871,0.253437804551586,-4.94822026389674,40.8484766750362,1.84222478589634,-0.991558873484964,92.9107852579027,8.48126374570714,4.21377098391801,1.90116785255643,0,0,0,2.8871978886631,1.22945986233047,43.8380162678091,-7.90286657378518,-5.61739467159755,54.5185489478989,-2.20043892181067,8.5596050844586,13.5916664598588,0,0,0,0.146277347004419,3.66091819356708,-3.42449759307849,-0.318614103542245,22.9086078968489,-3.08043247643062,-0.479862639917433,25.6377172246369,-2.91016845828094,7.795833333333333
1872,0.203020544002476,-4.82791571837318,41.4690567654283,1.69645135324359,-0.971034317539554,94.0202800263736,8.57079339094144,4.16693661033814,2.25920345925655,0,0,0,2.78607200376307,0.981420976754705,42.9618799373405,-7.44381006788302,-5.64312244286724,53.088585608729,-2.31043842826609,8.43263878755509,12.8186740063198,0,0,0,0.0670497338820757,3.65312990606968,-3.52514152954531,-0.353049857715688,22.9006937451865,-3.15115981977648,-0.487760267709352,25.6297544520496,-2.95941944123872,7.8
1873,0.153766120096388,-4.70151842432545,42.0865258503778,1.54104017122573,-0.950131651681187,95.0989190689946,8.64811446605121,4.13059200610195,2.64560562198808,0,0,0,2.68787100131465,0.755012693928754,42.1016750102947,-7.01448312657265,-5.6642579049738,51.6947679430799,-2.41433482482281,8.31159704682547,12.0136236122585,0,0,0,-0.00955910333428097,3.64638298156694,-3.62365634334774,-0.386199204955678,22.892894396585,-3.21941401180192,-0.495034193852859,25.6214770346709,-3.00627041714156,7.804166666666666
1874,0.105696411616983,-4.56858129482297,42.7071337397371,1.37446813132708,-0.926200178468373,96.1553898420353,8.71879778458241,4.10136183930463,3.05392800842609,0,0,0,2.59139312845307,0.552966774109716,41.2444306686224,-6.61200853691311,-5.68202197018611,50.3172641373788,-2.51565615470834,8.18874017133858,11.1619121033763,0,0,0,-0.083639031757177,3.64108835526304,-3.72271109629165,-0.418256335486984,22.8851578972504,-3.28646403417113,-0.50175213762068,25.6126277033522,-3.05129725486671,7.808333333333334
1875,0.0584068456281472,-4.4303059185342,43.3367423890794,1.19692299315059,-0.896744210169159,97.1981526105918,8.7889518033063,4.07593086607638,3.4759754249769,0,0,0,2.49479538020089,0.374359006669967,40.3773075239353,-6.22906754748122,-5.69647296431926,48.9372380617601,-2.62008457769053,8.0580480577561,10.2548135568601,0,0,0,-0.155605947375999,3.63752764158544,-3.82475752789393,-0.449565663879126,22.8774970474144,-3.35372589527503,-0.508084327989323,25.60309987903,-3.095370621595,7.8125
1876,0.0115069891611627,-4.28774376320321,43.9730577379664,1.00997274810007,-0.86263026814719,98.2242202052185,8.85705659385074,4.05571675405125,3.91294531119114,0,0,0,2.39869098433092,0.216116128584105,39.5045201083615,-5.8639089850403,-5.70842036129348,47.5615329777216,-2.7281131689075,7.92337178554425,9.30058187313239,0,0,0,-0.225625075919158,3.63549734561403,-3.92878320264563,-0.480151070095721,22.8699706138734,-3.42086315217191,-0.514067941963316,25.5930682922036,-3.13847056185767,7.816666666666666
1877,-0.035339983830876,-4.14192964419884,44.6137807843722,0.815140594132929,-0.824779307945798,99.2306015551092,8.92157658276875,4.0421235598108,4.36603159778479,0,0,0,2.30366507766943,0.0751661764765401,38.6302974513416,-5.51493560091067,-5.71857162330766,46.1969781193038,-2.84001924850965,7.7885240327594,8.30745933142272,0,0,0,-0.293861138844401,3.63479609238277,-4.03377497367931,-0.510036700194497,22.862637642548,-3.4875395125522,-0.519740503218108,25.5827076100538,-3.1805773008486,7.820833333333334
1878,-0.0824160749202371,-3.99388033274029,45.2566072988967,0.613905555019447,-0.784163732608253,100.214299110475,8.98095468902534,4.03653456597091,4.83642191012627,0,0,0,2.21026874497765,-0.0515610617632619,37.7588847560708,-5.18071278276213,-5.72753086583981,44.8503900517292,-2.95583099604838,7.65726864864095,7.28367508937226,0,0,0,-0.360478206103963,3.63522444449238,-4.13871903082989,-0.53924695832181,22.8555574393738,-3.55341882869387,-0.525139862982761,25.5721924384737,-3.22167123017987,7.825
1879,-0.129948019259743,-3.84459322136536,45.8992277407155,0.407703716799702,-0.741804335376109,101.172306639508,9.03360606917446,4.04030413332412,5.32529448803741,0,0,0,2.11901463563335,-0.167133669214384,36.8945443720998,-4.85997365352976,-5.73580133350051,43.5285730279051,-3.07530375400937,7.53330824477737,6.23744335645687,0,0,0,-0.425639584135395,3.63658474867317,-4.24260094464262,-0.567806495027413,22.8487895525245,-3.61816509020733,-0.530304180817197,25.5616973242621,-3.26173289463178,7.829166666666667
1880,-0.178107593879402,-3.69504511188376,46.5393273497462,0.197930096157144,-0.698767204226617,102.101607425924,9.07791154012912,4.05474852995372,5.8338148243416,0,0,0,2.03037412831814,-0.274617258701396,36.0415561349968,-4.55162021170049,-5.74379104123091,42.2383186465422,-3.1979059640342,7.42027058133379,5.17696159985253,0,0,0,-0.489507738574129,3.63868101111438,-4.34440570642959,-0.59574019187967,22.84239375599,-3.68144241557188,-0.535271905301234,25.5513967574761,-3.30074297992134,7.833333333333333
1881,-0.227012648016567,-3.54619119052279,47.1745863900323,-0.0140588456847535,-0.656160614479059,102.999172888662,9.11221076398142,4.08113569753932,6.36313202914199,0,0,0,1.94477602211852,-0.37707463324065,35.2042171508899,-4.25472021676465,-5.75182095702027,40.9864050888813,-3.32281461339686,7.3216946670706,4.11040914550131,0,0,0,-0.552244251221411,3.64131880134293,-4.44311776448766,-0.623073142362593,22.8364300345312,-3.74291504246547,-0.540081754650401,25.5414651739426,-3.33868230151085,7.8375
1882,-0.27672882472936,-3.39896425321535,47.8026805205525,-0.226942030917634,-0.615131929167212,103.861961641465,9.13479529519856,4.12067391463366,6.91437493337441,0,0,0,1.86260674046011,-0.477565414733452,34.3868411078806,-3.9684995817356,-5.76013514170679,39.7795961828883,-3.44891999281124,7.24101758231566,3.04594651130546,0,0,0,-0.614009810825498,3.64430518441854,-4.53772105659709,-0.649830629036894,22.8309585700279,-3.80224731688865,-0.544772697271436,25.5320769579244,-3.37553179447499,7.841666666666667
1883,-0.327271940971054,-3.25427424105013,48.4212812714986,-0.439429923187143,-0.576864519988375,104.686919006943,9.14390160768521,4.17449931786645,7.48864795424545,0,0,0,1.78421204191291,-0.579145607970952,33.5937571978293,-3.69233009789875,-5.76891232044384,38.6246405124186,-3.5748394869881,7.18156307412643,1.99171575590143,0,0,0,-0.674964237245052,3.6474486812136,-4.62719903892073,-0.676038096947662,22.8260397292389,-3.8591036810824,-0.549383932268541,25.5234064449409,-3.41127250444258,7.845833333333333
1884,-0.378610991863964,-3.11300814186672,49.0280566064608,-0.650260004693957,-0.542574714333474,105.470976997371,9.13770423761484,4.24366224520624,8.08702675728754,0,0,0,1.70990023892854,-0.684867066499468,32.8293087308898,-3.42571238230224,-5.77827844018592,37.5282707529065,-3.69894004445678,7.14653296501027,0.95584204947117,0,0,0,-0.735266538561603,3.65055925656418,-4.71053471141957,-0.701721123261377,22.8217340529818,-3.91314866023807,-0.553954869909781,25.5156279247392,-3.44588557962596,7.85
1885,-0.430671744254689,-2.97603030890887,49.6206715538305,-0.858191561996127,-0.513508766101545,106.211054773049,9.11430919749735,4.32911237096644,8.71055376552436,0,0,0,1.63994693180142,-0.797776825290057,32.0978515214677,-3.16825400345898,-5.78831986845156,36.4972033737733,-3.81936891089462,7.13900236397247,-0.0535634216957588,0,0,0,-0.795075000692802,3.65344833511356,-4.78671063989149,-0.726905383114592,22.8181022467455,-3.9640468479956,-0.558525112061607,25.5089156444135,-3.47935226394871,7.854166666666667
1886,-0.48304248052065,-2.8393965458145,50.2055913449759,-1.06705196991347,-0.49046358522477,106.915521344232,9.0707970810568,4.43526519037737,9.37418044236177,0,0,0,1.5744752652127,-0.9119719446326,31.3902828367186,-2.92174133059897,-5.80914562108894,35.5109472413933,-3.93843064507412,7.16253164986801,-1.07204938884783,0,0,0,-0.854814559531287,3.65705541149689,-4.85765169865908,-0.751909599255962,22.8153423944801,-4.01306899310558,-0.563271811929449,25.5031353624696,-3.5125843618486,7.858333333333333
1887,-0.535437493465213,-2.69954099885866,50.7894689654898,-1.28073512587094,-0.472831331036272,107.593062192035,9.0066256207305,4.56351837183596,10.086071116019,0,0,0,1.51348681024938,-1.02041908863429,30.6960044324735,-2.68808494464947,-5.8478280675355,34.5489939188175,-4.0579808327509,7.2160211458084,-2.13124993833039,0,0,0,-0.914584757420313,3.66219498135112,-4.92569469661466,-0.776910841685356,22.8135163359395,-4.06139125471349,-0.568265767290919,25.4980115070413,-3.54618322077272,7.8625
1888,-0.58791363242286,-2.55786536833036,51.370245443711,-1.49812686838062,-0.459822565179192,108.241057227208,8.92345917800299,4.71017973660775,10.8370565452869,0,0,0,1.45703836345773,-1.12445506398422,30.0171427658584,-2.46722042657867,-5.89989977174483,33.6180020560349,-4.17544392529397,7.29534051774434,-3.21717008665086,0,0,0,-0.974054376322973,3.66849330681143,-4.99043910169326,-0.801722122167007,22.8124810349943,-4.10853621477515,-0.573387233171493,25.4935064482814,-3.57966450659697,7.866666666666666
1889,-0.640491360251678,-2.4157531775219,51.9458568688677,-1.71813207651913,-0.450712003655888,108.856878640441,8.82306305156545,4.87154279552698,11.617977392422,0,0,0,1.40516635159361,-1.2254022808421,29.3558313221773,-2.25918095804939,-5.96091881517795,32.72460656359,-4.28843277250954,7.39620226058006,-4.31578000730203,0,0,0,-1.03289098941699,3.67557819800617,-5.05148344709577,-0.826156116080214,22.8120941145056,-4.15402621211857,-0.578516510695806,25.4895827600123,-3.61254392098805,7.870833333333334
1890,-0.693156160455913,-2.27456993078448,52.5142347308181,-1.93967478775427,-0.444833557823195,109.43788955078,8.70734306539774,5.04391760053648,12.4197006162416,0,0,0,1.3578875727787,-1.32456844615251,28.7142100137342,-2.06408715785437,-6.02646303024814,31.8754220754263,-4.39481627859763,7.5141721186072,-5.41300788402651,0,0,0,-1.0907610420506,3.68307889851788,-5.10842532484951,-0.850025146405628,22.8122138245487,-4.19738332899157,-0.583533917368587,25.4862032189342,-3.64433718276704,7.875
1891,-0.745860298262931,-2.13566352079158,53.0733063874173,-2.16169766004592,-0.441574803674476,109.981442963921,8.57837666437106,5.22365961423578,13.2331339026343,0,0,0,1.31520034157706,-1.42324641562176,28.0944244908549,-1.88213235858415,-6.0921243189532,31.0770467532551,-4.49277113280415,7.64468720540707,-6.49473671295516,0,0,0,-1.1473299593645,3.69062594691638,-5.16086140243639,-0.873141182321659,22.8126989961425,-4.23812938750097,-0.58831976121587,25.4833307947032,-3.67456001164834,7.879166666666666
1892,-0.798524914372975,-2.00036489996678,53.6209956447223,-2.38316075979349,-0.440370888120443,110.48488106354,8.43843547649622,5.4071960850918,14.0492378526985,0,0,0,1.27708602130684,-1.52271421007039,27.4986253764939,-1.71356333090995,-6.15350294012487,30.3360665229664,-4.58081694514498,7.7830801816415,-7.5468048735686,0,0,0,-1.20226228059695,3.69785101419315,-5.20838746252905,-0.895315852328353,22.8134089804289,-4.2757859558959,-0.592754318746897,25.4809286308744,-3.70272811432628,7.883333333333334
1893,-0.851042431072528,-1.86998902844016,54.1552234368368,-2.6030396669702,-0.440697871881104,110.945534856193,8.2899994386015,5.59104928660204,14.8590356308149,0,0,0,1.24351092866859,-1.62423520016609,26.9289674347649,-1.55865645246876,-6.20620172121515,29.6590598085795,-4.65783427291088,7.92460752401285,-8.55501003582298,0,0,0,-1.25522182012075,3.70438671696507,-5.25059846587136,-0.916360471834434,22.814203573247,-4.30987436466048,-0.596717816703046,25.4789600167034,-3.7283571728857,7.8875
1894,-0.903279251814572,-1.74583610811302,54.673908593943,-2.82032289945459,-0.442065498605524,111.360724188025,8.13576270867481,5.77185590298831,15.6536197894939,0,0,0,1.21442859784938,-1.72905846159287,26.3876086824048,-1.41768930646544,-6.245820235435,29.0526027970483,-4.72306522629036,8.06447973450141,-9.50511577333318,0,0,0,-1.30587185528913,3.70986640636362,-5.28708863733008,-0.936086085163901,22.8149429250595,-4.33991573239438,-0.600090417568439,25.4773883498005,-3.75096283551872,7.891666666666667
1895,-0.955078737243314,-1.6291931094792,55.1749686889339,-3.03400867026111,-0.4440093690054,111.727758149538,7.97863169778814,5.94638181844272,16.4241560306077,0,0,0,1.1897823936502,-1.83841930054401,25.8767094506045,-1.29090768222851,-6.26794908256221,28.5232752273683,-4.77609656628488,8.19789130660989,-10.3828601274323,0,0,0,-1.35387534119283,3.71392393258286,-5.31745157512964,-0.954303521961725,22.815487436201,-4.36543100147354,-0.602752208827766,25.4761770896252,-3.77006070953696,7.895833333333333
1896,-1.00626444298584,-1.52133559480694,55.6563209550044,-3.24310100423799,-0.446082487210975,112.043935883014,7.8217156415499,6.11153158605299,17.1618837267817,0,0,0,1.16950846587264,-1.95353994705213,25.3984314028445,-1.17848793725259,-6.26816452229795,28.0776666489912,-4.81682542807854,8.32004839159573,-11.1739653258038,0,0,0,-1.3988951524525,3.71619338512492,-5.34128038326226,-0.970823468003916,22.8156976374345,-4.3859409834977,-0.604583195970319,25.4752897018135,-3.78516635667716,7.9
1897,-1.0566436073507,-1.42352983816141,56.1158832685572,-3.44660525501709,-0.447846134364342,112.306547805974,7.6683101897739,6.26435190951983,17.8581131036,0,0,0,1.15353904018173,-2.07563041109333,24.9549365123747,-1.08049466974582,-6.24202383340908,27.7223830363541,-4.84540799198161,8.42619239432142,-11.864147906771,0,0,0,-1.440594352189,3.7163088088574,-5.35816782704,-0.985456550445326,22.8154340558218,-4.40096641454621,-0.60546329925511,25.474689593326,-3.79579529070798,7.904166666666667
1898,-1.10548350136051,-1.33377459635873,56.5589600152772,-3.64652733829029,-0.447527680902611,112.518251334726,7.51261231187641,6.40526533653622,18.5312692656067,0,0,0,1.1433286442944,-2.21066600079339,24.5429286975783,-0.995854778571511,-6.18658497639566,27.4503280292426,-4.86070647030822,8.52065505062323,-12.4658368462727,0,0,0,-1.47927818040173,3.71502067811939,-5.36601678826154,-0.997992020518587,22.8149317088466,-4.40932480892254,-0.605061024770584,25.4743813589357,-3.80119739066831,7.908333333333333
1899,-1.15232135677502,-1.24919878629864,56.9911773160473,-3.84534792200423,-0.444993114282614,112.683615123774,7.34775431791848,6.53751295952559,19.2026157090811,0,0,0,1.13995249227591,-2.36110763439771,24.157917616968,-0.923718155122287,-6.10526305915598,27.2497468887107,-4.86241351519941,8.61080307741368,-13.0024108125096,0,0,0,-1.51550733121409,3.71322033003098,-5.36393503086868,-1.00850223523852,22.814496122233,-4.41078640147204,-0.603296686415001,25.474408253108,-3.801423980151,7.9125
1900,-1.19737080597211,-1.16977623629245,57.4109391676673,-4.04276015112737,-0.442257921366598,112.802788235254,7.1755170560241,6.66252760075149,19.8677711673213,0,0,0,1.14281119802573,-2.52288314745903,23.8002679016148,-0.864249585870002,-6.003116037572,27.1203063186444,-4.8520821950544,8.69654173719227,-13.4760227531456,0,0,0,-1.54932850594298,3.71075060901744,-5.35332239928977,-1.01722245502959,22.814092738209,-4.40630095861034,-0.600427768642349,25.4747913620288,-3.79719265072744,7.916666666666667
1901,-1.24086049347437,-1.09550494607729,57.8166527629682,-4.23842370528769,-0.441327399546757,112.875917066656,6.99761197671412,6.78181585687501,20.5223516837151,0,0,0,1.15135081165202,-2.69191753251032,23.4703403647905,-0.817493697584634,-5.88517102789572,27.0617053678976,-4.8312573241605,8.77786543789706,-13.8888386589465,0,0,0,-1.58078863298331,3.70745158728718,-5.33557863709768,-1.02438790886163,22.8136861992254,-4.39681821739347,-0.596711658376959,25.475551604853,-3.78922093365126,7.920833333333333
1902,-1.2830335541065,-1.02640716930374,58.2067284271473,-4.43196074897823,-0.444190708734319,112.903146214657,6.81567129755801,6.89696034454989,21.1619658524875,0,0,0,1.16505582046914,-2.86413273075363,23.1684958044675,-0.783428342105516,-5.75641740857087,27.0736632878103,-4.80147238613179,8.85484726458978,-14.243036779865,0,0,0,-1.60993488687288,3.70316088791374,-5.31210341679449,-1.03023381601368,22.8132405792749,-4.38328789894685,-0.592405665202333,25.4767098719806,-3.77822631435687,7.925
1903,-1.32414692614892,-0.962529047520784,58.5795795050292,-4.62295252162467,-0.452814897157082,112.884619153897,6.6312415843243,7.00961993592762,21.7822107832523,0,0,0,1.18344191397568,-3.03544741245743,22.8950980590786,-0.762016820642723,-5.62180023627917,27.1559083761693,-4.764247185827,8.92762912333979,-14.5408066748597,0,0,0,-1.63681466975937,3.69771399643192,-5.28429636651204,-1.03499540116973,22.8127195792592,-4.36665971804765,-0.587767044895522,25.4782871342207,-3.76492624923923,7.929166666666666
1904,-1.3644705269464,-0.903939783537819,58.933622190583,-4.81093660629251,-0.469138916597194,112.820478748945,6.4457808973816,7.12152830908057,22.3786688851734,0,0,0,1.2060485059393,-3.20177675687718,22.6505163855534,-0.753258885522052,-5.48621345430711,27.3081679936775,-4.72108610772265,8.99641254245657,-14.7843481642906,0,0,0,-1.66147555417862,3.69094456091877,-5.2535570934461,-1.03890790258922,22.8120866864159,-4.34788338870415,-0.583053026269196,25.4803045228593,-3.7500381846964,7.933333333333334
1905,-1.40428631598079,-0.850730344276267,59.267275290317,-4.9954049116945,-0.495067647109555,112.71086761827,6.26065964575116,7.23449114803243,22.9469055500631,0,0,0,1.23243100363143,-3.35903224535324,22.4351272176056,-0.757240425994978,-5.35449240039699,27.5301598101711,-4.67347687087541,9.0614501652861,-14.9758702407051,0,0,0,-1.68396518620374,3.68268468051041,-5.22128520387711,-1.04220657318875,22.8113052978073,-4.3279086256317,-0.578520841329822,25.4827833806423,-3.73427957844678,7.9375
1906,-1.44388726728198,-0.803011685510597,59.5789599126236,-5.17580239773504,-0.532465955364211,112.555928368463,6.0771652791483,7.35038232330724,23.4824677981209,0,0,0,1.26215281233739,-3.50312148393572,22.2493153506676,-0.774181713575697,-5.2314051496847,27.8215842195188,-4.62288968255055,9.12303795946818,-15.1175899819104,0,0,0,-1.70433114816724,3.67276518231189,-5.18888031967271,-1.04512667444619,22.8103388078716,-4.30768514156987,-0.574427758793655,25.4857452836813,-3.71836792315412,7.941666666666666
1907,-1.48357626922834,-0.760912493205447,59.867099075737,-5.35152657014579,-0.583152814543062,112.355803715133,5.89651093230408,7.47113936611401,23.9808839370987,0,0,0,1.2947770623958,-3.62994807454419,22.0934745877286,-0.80448405206432,-5.12164225835712,28.182117755171,-4.57077670415548,9.18150815974025,-15.211731499548,0,0,0,-1.72262078029448,3.66101588669011,-5.15774209121462,-1.0479034630932,22.8091506600297,-4.2881626404186,-0.571031121022602,25.4892120342793,-3.7030207724062,7.945833333333334
1908,-1.52366496528178,-0.724576438450313,60.1301172276729,-5.52192776487843,-0.648895517185642,112.110636504022,5.7198481175216,7.59875851689378,24.4376642772003,0,0,0,1.32985804610271,-3.73541155636955,21.9680078675914,-0.848774648137038,-5.02980450712275,28.6114072439296,-4.51857175415885,9.23722295494032,-15.2605249470042,0,0,0,-1.7388809607148,3.6472658610002,-5.12927020674746,-1.05077217059698,22.8077043623488,-4.27029080619394,-0.568588384449375,25.4932056246709,-3.68895576909687,7.95
